epoch	arm	cpu_usec	cpu_throttled	uptime_s	nMR	VmRSS_kB	VmHWM_kB	anon_kB	privclean_kB	cg_current_kB	cg_anon_kB	cg_active_anon_kB	cg_anon_thp_kB	cg_file_kB	cg_inactive_file_kB	cg_peak_kB	heapalloc_kB	heapinuse_kB	heapidle_kB	heapreleased_kB	heapsys_kB	gosys_kB	goroutines	nextgc_kB
1788083366	sec-on-5000	7131717	0	148	50	232116	281388	63680	168432	65820	63680	63676	0	4	4	127064	39966	48592	79440	78528	128032	145734	1566	45196
1788083386	sec-on-5000	8354012	0	168	50	232456	281388	63896	168556	65752	63896	63892	0	4	4	127064	38270	46768	81104	78392	127872	145734	1550	44990
1788083406	sec-on-5000	8648855	0	188	50	232456	281388	63896	168556	65720	63896	63892	0	4	4	127064	36742	45448	82616	78392	128064	145734	1537	44972
1788083426	sec-on-5000	8873201	0	208	50	232464	281388	63904	168556	65728	63904	63900	0	4	4	127064	39347	47616	80448	78392	128064	145734	1536	45015
1788083447	sec-on-5000	10132793	0	229	50	233292	281388	64544	168744	66372	64544	64540	0	4	4	127064	37709	46144	81760	77784	127904	145734	1536	44859
1788083467	sec-on-5000	10415612	0	249	50	233360	281388	64548	168808	66356	64548	64544	0	4	4	127064	37387	46096	81968	77784	128064	145734	1536	45207
1788083487	sec-on-5000	10672353	0	269	50	233364	281388	64552	168808	65864	64552	64548	0	4	4	127064	35587	45056	83040	77784	128096	145734	1534	45107
1788083507	sec-on-5000	11971997	0	289	50	233556	281388	64616	168936	66456	64616	64612	0	4	4	127064	38726	46112	81792	77784	127904	145990	1542	45394
# 1788083520 LIMITS sec-on-5000 restarts=0 lastTerm=none max=max peak=130113536 events: low 0 high 0 max 0 oom 0 oom_kill 0 oom_group_kill 0 sock_throttled 0 
# 1788083520 END sec-on-5000
# 1788083520 ARM sec-off-5000 ENV BIN=provider-v10 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 GOGC=25 UPJET_PPROF_ADDR=:6060 RATE=10 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_NO_LOG_SAMPLER=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SCHEME_FAMILY=1 UPJET_CACHE_AWS_CLIENT=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 SECCACHE=false
# 1788083528 READY sec-off-5000 ready_s=4
# 1788083528 LOG sec-off-5000 {"level":"info","ts":1788083526.074801,"logger":"provider-aws","msg":"provider configuration built","sinceStart":"865.209334ms","clusterResources":25,"namespacedResources":25}
1788083527	sec-off-5000	2631732	0	3	0	203896	278400	40788	163104	42960	40788	40784	0	4	4	122108	21006	26656	97536	95824	124192	141198	1512	26206
1788083548	sec-off-5000	2931113	0	24	0	208148	278400	43960	164184	45472	43960	43948	0	4	4	122108	21914	27344	97104	93272	124448	141198	1522	27431
1788083569	sec-off-5000	3204581	0	45	0	208596	278400	44412	164180	45948	44412	44408	0	4	4	122108	22649	28112	96208	93128	124320	141198	1522	27682
1788083589	sec-off-5000	3513678	0	65	0	208912	278400	44732	164176	47028	44464	44460	0	4	4	122108	21644	27400	96952	92840	124352	141198	1522	27615
1788083609	sec-off-5000	3771043	0	85	0	209132	278400	44952	164176	46244	44936	44904	0	4	4	122108	22563	28080	96208	92632	124288	141198	1522	27571
# 1788083618 PHASE sec-off-5000 idle-done
# 1788083628 CREATED sec-off-5000 ready_buckets=50 in 100s
1788083629	sec-off-5000	6209663	0	105	50	218472	278400	49584	168884	51116	49584	49428	0	4	4	122108	25106	32376	91656	88360	124032	141454	1555	31143
1788083649	sec-off-5000	6506433	0	125	50	218480	278400	49592	168884	51456	49592	49588	0	4	4	122108	26208	33184	90976	88360	124160	141454	1555	31091
1788083669	sec-off-5000	6829397	0	145	50	218504	278400	49616	168884	51460	49616	49600	0	4	4	122108	24120	31744	92480	88360	124224	141454	1555	30778
1788083690	sec-off-5000	8299196	0	166	50	218392	278400	49188	169200	51272	49188	49176	0	4	4	122108	24319	31800	92360	89064	124160	141454	1543	30930
1788083710	sec-off-5000	8588881	0	186	50	218392	278400	49188	169200	50496	49188	49184	0	4	4	122108	26033	32920	91272	89064	124192	141454	1533	30951
1788083730	sec-off-5000	8829845	0	206	50	218556	278400	49352	169200	51932	49352	49348	0	4	4	122108	26432	33400	90792	88848	124192	141454	1531	30852
1788083750	sec-off-5000	10386654	0	226	50	218324	278400	49056	169264	51640	49052	49040	0	4	4	122108	25004	32280	91848	89296	124128	141454	1539	30462
1788083770	sec-off-5000	10686705	0	246	50	218424	278400	49156	169264	50992	49156	49152	0	4	4	122108	26812	33424	90800	89112	124224	141454	1539	30945
1788083790	sec-off-5000	10973297	0	266	50	218512	278400	49244	169264	51308	49244	49240	0	4	4	122108	24207	32056	92232	88968	124288	141454	1539	30889
1788083811	sec-off-5000	12498649	0	287	50	218508	278400	49052	169452	51128	49052	49048	0	4	4	122108	25339	32392	91672	89368	124064	141454	1533	30556
# 1788083828 LIMITS sec-off-5000 restarts=0 lastTerm=none max=max peak=5468160 events: low 0 high 0 max 0 oom 0 oom_kill 0 oom_group_kill 0 sock_throttled 0 
# 1788083828 END sec-off-5000
# 1788083828 MATRIX DONE
1788083831	sec-off-5000	12838991	0	307	50	218508	278400	49052	169452	50612	49052	49048	0	4	4	122108	24702	31928	92328	89368	124256	141454	1527	30842
1788083851	sec-off-5000	13117618	0	327	50	218512	278400	49056	169452	50864	49056	49052	0	4	4	122108	25992	32960	91264	89368	124224	141454	1527	30772
1788083871	sec-off-5000	14775203	0	347	50	218580	278400	49124	169452	50828	49124	49112	0	4	4	122108	24522	32088	92072	89368	124160	141454	1533	31114
1788083891	sec-off-5000	15072973	0	367	50	218580	278400	49124	169452	50440	49124	49120	0	4	4	122108	25497	32584	91640	89368	124224	141454	1533	30945
1788083911	sec-off-5000	15308872	0	387	50	218580	278400	49124	169452	50944	49124	49120	0	4	4	122108	25395	31760	92464	89368	124224	141454	1533	30364
1788083932	sec-off-5000	16858906	0	408	50	218616	278400	49160	169452	51228	49160	49152	0	4	4	122108	25131	32280	91848	89368	124128	141710	1531	31606
1788083952	sec-off-5000	17054969	0	428	50	218616	278400	49160	169452	50964	49160	49156	0	4	4	122108	25588	32624	91632	89368	124256	141710	1531	30971
1788083972	sec-off-5000	17293079	0	448	50	218620	278400	49164	169452	51728	49160	49156	0	4	4	122108	25393	31832	92424	89368	124256	141710	1527	30338
1788083992	sec-off-5000	18866475	0	468	50	219204	278400	49684	169516	51752	49684	49680	0	4	4	122108	27552	32976	91184	88832	124160	141710	1527	30976
1788084012	sec-off-5000	19073696	0	488	50	219204	278400	49684	169516	51492	49684	49680	0	4	4	122108	27663	34216	90040	88832	124256	141710	1527	31210
1788084033	sec-off-5000	19290109	0	509	50	219284	278400	49764	169516	51572	49764	49760	0	4	4	122108	25388	32656	91568	88752	124224	141710	1527	30796
1788084053	sec-off-5000	20905857	0	529	50	219020	278400	49504	169512	51532	49504	49500	0	4	4	122108	25222	32576	91616	89136	124192	141710	1531	31289
1788084073	sec-off-5000	21115069	0	549	50	219156	278400	49576	169576	51392	49576	49572	0	4	4	122108	25730	33144	91144	89048	124288	141710	1531	31258
1788084093	sec-off-5000	21354661	0	569	50	219156	278400	49576	169576	51144	49576	49572	0	4	4	122108	24673	32688	91632	89048	124320	141710	1531	31456
1788084114	sec-off-5000	22929544	0	590	50	219344	278400	49704	169636	51264	49704	49700	0	4	4	122108	25182	32528	91696	88912	124224	142222	1529	30796
1788084134	sec-off-5000	23168416	0	610	50	219344	278400	49704	169636	51512	49704	49700	0	4	4	122108	25023	32952	91336	88912	124288	142222	1530	30748
1788084154	sec-off-5000	23456900	0	630	50	219348	278400	49708	169636	51552	49708	49700	0	4	4	122108	24400	32424	91832	88912	124256	142222	1527	30485
1788084174	sec-off-5000	25014214	0	650	50	219392	278400	49752	169636	51492	49752	49744	0	4	4	122108	24659	32608	91616	88912	124224	142222	1531	30809
1788084195	sec-off-5000	25202300	0	671	50	219420	278400	49780	169636	51088	49780	49776	0	4	4	122108	25826	33176	91112	88912	124288	142222	1531	31474
1788084215	sec-off-5000	25464997	0	691	50	219428	278400	49788	169636	51608	49788	49780	0	4	4	122108	27599	33192	91032	88912	124224	142222	1531	31887
1788084235	sec-off-5000	26969031	0	711	50	219640	278400	49936	169700	51776	49936	49932	0	4	4	122108	25506	33312	90912	88832	124224	142222	1529	31929
1788084255	sec-off-5000	27259180	0	731	50	219640	278400	49936	169700	52004	49936	49932	0	4	4	122108	26397	33552	90736	88832	124288	142222	1529	31037
1788084275	sec-off-5000	27652875	0	751	50	219640	278400	49936	169700	51492	49936	49932	0	4	4	122108	25813	32824	91464	88832	124288	142222	1529	31684
1788084296	sec-off-5000	29141824	0	772	50	219800	278400	49968	169828	51272	49968	49960	0	4	4	122108	24496	32512	91744	88832	124256	142222	1527	31237
1788084316	sec-off-5000	29472179	0	792	50	219800	278400	49968	169828	52256	49968	49964	0	4	4	122108	24828	32816	91504	88832	124320	142222	1525	31489
1788084336	sec-off-5000	29969751	0	812	50	219800	278400	49968	169828	52520	49968	49964	0	4	4	122108	23990	32272	91984	88832	124256	142222	1525	30609
1788084356	sec-off-5000	31438664	0	832	50	219840	278400	50008	169828	52084	50008	50000	0	4	4	122108	26642	33032	91192	88832	124224	142222	1529	30736
1788084376	sec-off-5000	31777432	0	852	50	219844	278400	50012	169828	52344	50012	50008	0	4	4	122108	26496	33640	90616	88832	124256	142222	1529	31483
1788084396	sec-off-5000	32313169	0	872	50	219852	278400	50020	169828	52080	50020	50008	0	4	4	122108	27863	33016	91048	88832	124064	142222	1529	30762
1788084417	sec-off-5000	33769252	0	893	50	219884	278400	50052	169828	51864	50052	50048	0	4	4	122108	25684	32472	91752	88832	124224	142478	1531	30740
1788084437	sec-off-5000	34089726	0	913	50	219884	278400	50052	169828	51616	50052	50048	0	4	4	122108	26475	33856	90368	88832	124224	142478	1531	31462
1788084457	sec-off-5000	34602547	0	933	50	219896	278400	50064	169828	52388	50056	50052	0	4	4	122108	26145	32520	91672	88832	124192	142478	1531	30857
1788084477	sec-off-5000	36047704	0	953	50	219936	278400	50104	169828	51668	50104	50092	0	4	4	122108	25557	32904	91352	88832	124256	142478	1529	31610
1788084497	sec-off-5000	36389768	0	973	50	219936	278400	50104	169828	51400	50104	50100	0	4	4	122108	26442	33512	90744	88832	124256	142478	1527	31232
# 1788084498 MATRIX DONE
# 1788084498 MATRIX DONE
# 1788084498 MATRIX DONE
# 1788084498 ARM v11-nocache-500 ENV BIN=provider-v11 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 GOGC=25 UPJET_PPROF_ADDR=:6060 RATE=10 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_NO_LOG_SAMPLER=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SCHEME_FAMILY=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 MRS=500
# 1788084504 READY v11-nocache-500 ready_s=2
# 1788084504 LOG v11-nocache-500 {"level":"info","ts":1788084503.6523678,"logger":"provider-aws","msg":"provider configuration built","sinceStart":"882.837125ms","clusterResources":25,"namespacedResources":25}
1788084517	v11-nocache-500	3147698	0	15	0	223572	283344	59260	164308	60816	59260	59256	0	20	20	127680	34019	39312	80880	74320	120192	137102	1531	41906
1788084538	v11-nocache-500	3416701	0	36	0	224256	283344	59948	164304	61248	59948	59940	6144	20	20	127680	32908	38784	81536	74320	120320	137102	1531	41765
1788084558	v11-nocache-500	3636977	0	56	0	224272	283344	59964	164304	61768	59964	59960	6144	20	20	127680	35184	40408	79816	74320	120224	137102	1531	41813
1788084578	v11-nocache-500	3931453	0	76	0	224280	283344	59976	164300	61520	59976	59972	6144	20	20	127680	33397	39152	81104	74320	120256	137102	1531	41827
# 1788084594 PHASE v11-nocache-500 idle-done
1788084598	v11-nocache-500	5861848	0	96	500	237232	283344	68092	169136	71412	68128	68088	6144	20	20	127680	45658	50920	67608	66288	118528	137358	1870	49385
1788084618	v11-nocache-500	11263406	0	116	500	264064	283344	94160	169900	99620	94168	94156	6144	20	20	127680	65041	71112	43608	40824	114720	138382	2860	70721
1788084638	v11-nocache-500	13217437	0	136	500	263104	283344	93200	169900	98320	93200	93196	6144	20	20	127680	51713	64520	50008	41984	114528	138638	2928	59858
1788084659	v11-nocache-500	14398065	0	157	500	261912	283344	91880	170028	96340	91880	91780	6144	20	20	127680	52237	64552	50008	43320	114560	138638	2748	59551
1788084679	v11-nocache-500	15570355	0	177	500	261140	283344	91108	170028	94624	90764	90760	6144	20	20	127680	51327	64216	50344	44104	114560	138638	2250	57287
# 1788084698 MATRIX DONE
# 1788084698 MATRIX DONE
# 1788084698 MATRIX DONE
# 1788084698 ARM v11-nocache-500 ENV BIN=provider-v11 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 GOGC=25 UPJET_PPROF_ADDR=:6060 RATE=10 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_NO_LOG_SAMPLER=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SCHEME_FAMILY=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 MRS=500
1788084699	v11-nocache-500	18406899	0	197	395	253192	283344	82844	170344	86696	82852	82848	6144	20	20	127680	43195	60656	56112	52400	116768	138638	2099	53856
# 1788084724 READY v11-nocache-500 ready_s=4
# 1788084724 LOG v11-nocache-500 {"level":"info","ts":1788084721.995444,"logger":"provider-aws","msg":"provider configuration built","sinceStart":"879.307126ms","clusterResources":25,"namespacedResources":25}
1788084739	v11-nocache-500	2948005	0	19	0	206980	281348	42600	164376	44348	42600	42596	0	4	4	126848	22471	28248	96008	94768	124256	141206	1531	26970
1788084759	v11-nocache-500	3201681	0	39	0	207892	281348	43516	164372	44768	43516	43512	0	4	4	126848	21877	27536	96816	94104	124352	141206	1531	27262
1788084779	v11-nocache-500	3419590	0	59	0	208248	281348	43872	164372	45124	43872	43868	0	4	4	126848	22558	28336	95984	93800	124320	141206	1531	26854
1788084800	v11-nocache-500	3672485	0	80	0	209000	281348	44628	164368	47156	44628	44624	0	4	4	126848	24308	29952	94304	92896	124256	141206	1531	27625
# 1788084814 PHASE v11-nocache-500 idle-done
1788084820	v11-nocache-500	6111049	0	100	500	222848	281348	53772	169072	56948	53776	53768	0	4	4	126848	27210	36368	86192	84256	122560	141206	1856	34733
1788084840	v11-nocache-500	11337961	0	120	500	235680	281348	66100	169576	70976	66100	66096	0	4	4	126848	36213	44960	74848	72536	119808	142230	2569	44585
1788084860	v11-nocache-500	16754910	0	140	500	252728	281348	83148	169576	89632	83148	83144	0	4	4	126848	51875	58712	57704	56240	116416	142998	3408	60732
1788084880	v11-nocache-500	23113290	0	160	500	275420	281348	105660	169756	113188	105660	105656	0	4	4	126848	63037	75008	37792	34168	112800	142998	4352	77661
1788084900	v11-nocache-500	28139471	0	180	500	286536	286536	116712	169820	125620	116696	116692	0	4	4	126848	80359	85936	24752	23280	110688	143766	4794	86292
1788084921	v11-nocache-500	33063894	0	201	500	290180	290180	120292	169884	129084	120288	120284	0	4	4	130236	71405	85240	25352	20160	110592	144022	4816	87203
# 1788084936 CREATED v11-nocache-500 ready_buckets=500 in 212s
1788084941	v11-nocache-500	37777151	0	221	500	290444	290444	120428	170012	128436	120428	120420	0	4	4	130324	72634	85720	24840	20160	110560	144022	4676	87102
1788084961	v11-nocache-500	40740377	0	241	500	291024	291024	120756	170264	128664	120756	120752	0	4	4	130324	69852	83744	26784	19912	110528	144022	4126	81978
1788084981	v11-nocache-500	45690418	0	261	500	291136	291136	120868	170264	128468	120868	120860	0	4	4	130324	64480	82832	28112	19912	110944	144278	4114	82087
1788085001	v11-nocache-500	50369966	0	281	500	290972	290972	120640	170328	128080	120640	120636	0	4	4	130324	65605	82816	28160	20256	110976	144278	4094	80878
1788085021	v11-nocache-500	53628628	0	301	500	288644	290052	118248	170392	126100	118248	118232	0	4	4	130324	66512	82312	28888	22704	111200	144278	3932	79695
1788085042	v11-nocache-500	58788418	0	322	500	288752	290052	117972	170776	125556	117968	117952	0	4	4	130324	67367	82592	28864	23032	111456	144278	4154	82436
1788085062	v11-nocache-500	63222484	0	342	500	288952	290052	118172	170776	125092	118172	118164	0	4	4	130324	70654	83728	27824	22904	111552	144278	4084	81934
1788085082	v11-nocache-500	66818668	0	362	500	289032	290052	118252	170776	125396	118252	118244	0	4	4	130324	65755	81912	30184	22904	112096	144278	3938	80535
1788085102	v11-nocache-500	71844254	0	382	500	289136	290052	118356	170776	125760	118356	118344	0	4	4	130324	65353	82832	29552	22904	112384	144790	4112	83179
1788085122	v11-nocache-500	76351514	0	402	500	289220	290052	118440	170776	126096	118440	118436	0	4	4	130324	73392	83696	28688	22904	112384	144790	4086	82937
# 1788085137 LIMITS v11-nocache-500 restarts=0 lastTerm=none max=max peak=4702208 events: low 0 high 0 max 0 oom 0 oom_kill 0 oom_group_kill 0 sock_throttled 0 
# 1788085137 END v11-nocache-500
# 1788085137 ARM v11-cache-500 ENV BIN=provider-v11 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 GOGC=25 UPJET_PPROF_ADDR=:6060 RATE=10 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_NO_LOG_SAMPLER=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SCHEME_FAMILY=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 MRS=500 UPJET_CACHE_AWS_CLIENT=1
# 1788085159 READY v11-cache-500 ready_s=2
# 1788085159 LOG v11-cache-500 {"level":"info","ts":1788085158.6789083,"logger":"provider-aws","msg":"provider configuration built","sinceStart":"878.114584ms","clusterResources":25,"namespacedResources":25}
1788085162	v11-cache-500	2757212	0	5	0	206244	278676	42816	163424	45100	42816	42812	0	4	4	123528	22070	27912	96440	94120	124352	141702	1531	27312
1788085183	v11-cache-500	3063386	0	26	0	208060	278676	44324	163732	45604	44324	44320	0	4	4	123528	22550	28536	95752	93224	124288	141702	1531	27529
1788085203	v11-cache-500	3274844	0	46	0	208612	278676	44876	163732	46924	44876	44872	0	4	4	123528	21507	27640	96648	92664	124288	141702	1531	27512
1788085223	v11-cache-500	3583249	0	66	0	209024	278676	45288	163732	47320	45284	45276	0	4	4	123528	22127	28064	96192	92352	124256	141702	1531	27665
1788085243	v11-cache-500	3834287	0	86	0	209180	278676	45448	163728	46988	45448	45436	0	4	4	123528	22485	28496	95792	92320	124288	141702	1531	27598
# 1788085249 PHASE v11-cache-500 idle-done
1788085263	v11-cache-500	8351424	0	106	500	221112	278676	52672	168436	55100	52672	52668	0	4	4	123528	31021	36096	87616	85488	123712	141702	1568	35145
1788085283	v11-cache-500	14207545	0	126	500	233672	278676	64596	169072	67008	64272	64268	0	4	4	123528	37927	46632	77400	74000	124032	141958	1568	47615
1788085304	v11-cache-500	18948020	0	147	500	243632	278676	74428	169200	77268	74428	74236	0	4	4	123528	48307	54600	69208	64240	123808	142470	1568	55908
1788085324	v11-cache-500	23588913	0	167	500	244808	278676	75540	169264	77652	75540	75536	0	4	4	123528	50913	56656	67024	63368	123680	142470	1554	56420
1788085344	v11-cache-500	28348494	0	187	500	245084	278676	75696	169384	78272	75688	75684	0	4	4	123528	45644	55632	68272	63368	123904	142470	1534	57193
# 1788085351 CREATED v11-cache-500 ready_buckets=500 in 192s
1788085364	v11-cache-500	31400817	0	207	500	246072	278676	76684	169384	78976	76684	76504	0	4	4	123528	47157	55624	68248	62448	123872	142470	1536	56384
1788085384	v11-cache-500	35892519	0	227	500	246356	278676	76844	169508	78928	76840	76824	0	4	4	123528	51217	57312	66496	62448	123808	142470	1544	57917
1788085404	v11-cache-500	40469782	0	247	500	246544	278676	77032	169508	79136	77024	77016	0	4	4	123528	50791	57016	66792	62448	123808	142470	1544	56299
1788085425	v11-cache-500	43346043	0	268	500	246604	278676	77092	169508	79928	77092	77084	0	4	4	123528	50947	57464	66344	62448	123808	142726	1544	56675
1788085445	v11-cache-500	48131498	0	288	500	246700	278676	77188	169508	79512	77188	77184	0	4	4	123528	45070	56232	67768	62448	124000	142982	1544	56968
1788085465	v11-cache-500	52634351	0	308	500	246820	278676	77308	169508	79920	77308	77304	0	4	4	123528	46411	56336	67600	62416	123936	143238	1542	57086
1788085485	v11-cache-500	55808723	0	328	500	246948	278676	77372	169572	79492	77368	77360	0	4	4	123528	45688	56712	67288	62416	124000	143238	1542	57730
1788085505	v11-cache-500	60168465	0	348	500	247056	278676	77480	169572	80068	77472	77468	0	4	4	123528	50948	57944	65864	62392	123808	143238	1540	57574
1788085525	v11-cache-500	64844379	0	368	500	247148	278676	77572	169572	80380	77572	77560	0	4	4	123528	46031	56960	66944	62392	123904	143238	1544	57783
1788085546	v11-cache-500	68014806	0	389	500	247260	278676	77620	169636	79952	77616	77596	0	4	4	123528	46592	56656	67248	62392	123904	143238	1544	57105
# 1788085552 LIMITS v11-cache-500 restarts=0 lastTerm=none max=max peak=126492672 events: low 0 high 0 max 0 oom 0 oom_kill 0 oom_group_kill 0 sock_throttled 0 
# 1788085552 END v11-cache-500
# 1788085552 ARM v11-cache-50 ENV BIN=provider-v11 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 GOGC=25 UPJET_PPROF_ADDR=:6060 RATE=10 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_NO_LOG_SAMPLER=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SCHEME_FAMILY=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 UPJET_CACHE_AWS_CLIENT=1
# 1788085575 READY v11-cache-50 ready_s=3
# 1788085575 LOG v11-cache-50 {"level":"info","ts":1788085573.5034454,"logger":"provider-aws","msg":"provider configuration built","sinceStart":"880.671876ms","clusterResources":25,"namespacedResources":25}
1788085586	v11-cache-50	2903206	0	14	0	206088	278644	42092	163992	43576	41828	41760	0	4	4	123532	23318	28616	91480	90816	120096	137038	1531	27702
1788085606	v11-cache-50	3194520	0	34	0	207840	278644	43844	163992	46200	43768	43764	0	4	4	123532	21555	27288	92872	89000	120160	137038	1531	27567
1788085626	v11-cache-50	3445012	0	54	0	208372	278644	44316	164052	46092	44312	44284	0	4	4	123532	22668	27984	92144	88872	120128	137038	1531	27670
1788085646	v11-cache-50	3774464	0	74	0	208208	278644	44156	164048	45672	44156	44112	0	4	4	123532	21879	27256	92872	89128	120128	137038	1531	27402
# 1788085665 PHASE v11-cache-50 idle-done
1788085666	v11-cache-50	4964745	0	94	50	216276	278644	48152	168120	50740	48140	48120	0	4	4	123532	26353	31944	87448	85464	119392	137038	1567	29704
# 1788085676 CREATED v11-cache-50 ready_buckets=50 in 101s
1788085687	v11-cache-50	6879241	0	115	50	217324	278644	49008	168312	51276	49008	48904	0	4	4	123532	24389	32712	87192	84808	119904	137294	1566	31115
1788085707	v11-cache-50	7194908	0	135	50	217628	278644	49312	168312	51180	49312	49308	0	4	4	123532	25050	32784	87184	84456	119968	137294	1566	31086
1788085727	v11-cache-50	7721024	0	155	50	217648	278644	49332	168312	51660	49328	49320	0	4	4	123532	26253	32416	87392	84456	119808	137294	1554	30996
1788085747	v11-cache-50	9057277	0	175	50	217720	278644	49404	168312	50980	49404	49400	0	4	4	123532	24344	32136	87800	84456	119936	137550	1554	30429
1788085767	v11-cache-50	9363387	0	195	50	217724	278644	49408	168312	51456	49408	49404	0	4	4	123532	26575	33696	86240	84456	119936	137550	1538	31020
1788085787	v11-cache-50	9954783	0	215	50	217736	278644	49420	168312	51212	49420	49404	0	4	4	123532	24217	31992	87944	84456	119936	137550	1538	30896
1788085808	v11-cache-50	11264676	0	236	50	217852	278644	49476	168372	51280	49476	49472	0	4	4	123532	26071	33192	86744	84456	119936	137550	1536	31024
1788085828	v11-cache-50	11626562	0	256	50	217852	278644	49476	168372	51016	49476	49472	0	4	4	123532	24675	32352	87680	84456	120032	137550	1536	30902
1788085848	v11-cache-50	12487622	0	276	50	217948	278644	49508	168436	51580	49492	49488	0	4	4	123532	25813	31992	87880	84456	119872	137550	1536	30450
1788085868	v11-cache-50	13632235	0	296	50	218040	278644	49536	168500	51336	49536	49532	0	4	4	123532	26255	33352	86552	84456	119904	137550	1536	30934
# 1788085876 LIMITS v11-cache-50 restarts=0 lastTerm=none max=max peak=5214208 events: low 0 high 0 max 0 oom 0 oom_kill 0 oom_group_kill 0 sock_throttled 0 
# 1788085876 END v11-cache-50
# 1788085876 MATRIX DONE
1788085888	v11-cache-50	13982756	0	316	50	218040	278644	49536	168500	50828	49536	49532	0	4	4	123532	24977	32312	87720	84456	120032	137550	1534	31000
1788085908	v11-cache-50	14754104	0	336	50	218128	278644	49560	168564	51612	49552	49548	0	4	4	123532	24422	32056	87912	84456	119968	137550	1534	31133
1788085929	v11-cache-50	16041951	0	357	50	218160	278644	49592	168564	51640	49592	49588	0	4	4	123532	26031	32968	86936	84456	119904	137550	1536	31034
1788085949	v11-cache-50	16362758	0	377	50	218420	278644	49852	168564	51396	49852	49848	2048	4	4	123532	26952	33768	86232	84424	120000	137550	1536	31232
1788085969	v11-cache-50	17323246	0	397	50	218484	278644	49916	168564	52464	49908	49904	4096	4	4	123532	24097	32000	88000	84424	120000	137550	1536	30743
1788085989	v11-cache-50	18363462	0	417	50	218512	278644	49880	168628	51172	49880	49876	4096	4	4	123532	26002	33064	86872	84512	119936	137550	1536	31098
1788086009	v11-cache-50	18709841	0	437	50	218516	278644	49884	168628	51692	49884	49880	4096	4	4	123532	24303	32392	87672	84512	120064	137550	1536	30826
1788086029	v11-cache-50	19733867	0	457	50	218532	278644	49900	168628	51952	49896	49888	4096	4	4	123532	24594	32432	87600	84512	120032	137550	1536	31347
1788086049	v11-cache-50	20793594	0	477	50	218548	278644	49916	168628	51464	49916	49912	4096	4	4	123532	24769	32472	87592	84512	120064	137550	1536	30542
1788086070	v11-cache-50	21117655	0	498	50	218548	278644	49916	168628	51964	49916	49912	4096	4	4	123532	26406	33736	86360	84512	120096	137550	1534	31261
1788086090	v11-cache-50	22031457	0	518	50	218560	278644	49928	168628	51716	49928	49924	4096	4	4	123532	26087	32400	87568	84512	119968	137550	1534	30739
1788086110	v11-cache-50	23194887	0	538	50	218760	278644	49936	168820	52004	49936	49932	4096	4	4	123532	26400	33360	86640	84512	120000	137550	1536	31598
1788086130	v11-cache-50	23564671	0	558	50	218760	278644	49936	168820	51776	49936	49932	4096	4	4	123532	25234	32952	87240	84512	120192	137550	1536	31365
1788086150	v11-cache-50	24599939	0	578	50	218776	278644	49952	168820	52464	49952	49948	4096	4	4	123532	24433	32672	87392	84512	120064	138062	1536	31150
1788086170	v11-cache-50	25568983	0	598	50	219164	278644	50212	168948	51748	50212	50208	4096	4	4	123532	26109	33400	86664	84144	120064	138062	1536	31496
1788086191	v11-cache-50	25940529	0	619	50	219168	278644	50216	168948	52004	50216	50212	4096	4	4	123532	24763	33208	86984	84144	120192	138062	1534	31580
# 1788086205 MATRIX DONE
# 1788086205 MATRIX DONE
# 1788086205 MATRIX DONE
# 1788086205 ARM crossref-control ENV BIN=provider-v11 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 GOGC=25 UPJET_PPROF_ADDR=:6060 RATE=10 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_NO_LOG_SAMPLER=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 UPJET_CACHE_AWS_CLIENT=1
